"text"	"prediction"
"no tempo do Dr.Oliveira o puto já tinha lugar marcado no próximo avião para a Guiné para aprender a não ter cumplicidades com pretos "	1
" e eu em segundo qi bom "	1
"Se tiver eu vou Carnaval meme memes  sorria rir sorrir imortal imortalidade… "	1
"Videoanálisis en 1 minuto de  Economía "	0
"Amanhã o teste vai correr taooo bem "	1
" continua "	1
"Obama se tornou comunista bolivariano com a ajuda do Papa Francisco? PapaFrancesco"	1
" Da próxima deixo o aviso brincadeira "	1
"Pênalti claro para o Cruzeiro não marcado pelo juiz Leandro Vuaden. Esquema da CBF para fazer o Galo campeão?  CruzeiroxAtléticoMG"	1
"noticiem isto em todas as mídias  possíveis; pois o impacto para  a sociedade  será  altíssimo. "	1
"A prioridade é a economia? O povo em si q se lasque, então. Para Alckmin e Doria, 2° suas próprias palavras, o importante é  $. "	0
"Tô me escondendo pra quando o carnaval chegar... carnaval BusterKeaton  "	1
" . Estão dando mais visibilidade ao serviço."	1
"Governo fará novos leilões de aeroportos,diz ministro dos Transportes  economia"	0
"Ragione e torto (n=90)drzap ragione torto ridere umorismo battute aforismi barzellette  buonumore"	1
"Ai eu vou para uma cidade que nunca fui e o povo me pergunta onde fica isso e aquilo, pelo amor de Deus eu nem sem onde eu estou. "	1
"Mudo de avatar como a Agnetha aparece a cantar ahahhahahaha "	1
"Abra um LavaJato , disseram... Mas não, fui e fiz faculdade!  corrupcao"	1
"Vcs falam que a PM só pega pobre e preto, mas hoje prenderam um Matarazzo!   Suplicy"	1
"E o pior é que essa criatura é do tipo que vive postando indiretas para criticar os interesseiros da timeline... ?"	1
"Galera, queria dizer que estou com celular. Quem quiser conversar pode chamar! Valew naofuiroubado ninguemfalacomigo boanoite "	1
"Deus Adora-me  Só pode ser"	1
"Emílio Odebrecht confirma a Moro pedidos de contribuição de Lula  Politica Brasil Economia "	0
" JÁ  JAJÁ    JÁ que graciosa eres ironía"	1
"Video: Eu só lamento! Kkkkk  eusolamento  "	1
"Ao ver uma foto da posse, não sei mais o que a palavra estadista"" significa. Deve ser efeito da Pátria educadora, mudando conceitos."""	1
"65% dos brasileiros não têm reserva financeira:  economia poupança aposentadoria mauriciojorbr"	0
" vi uma postagem sobre o seu tuite e pensei: daqui a pouco vai ser obrigado a utilizar  em qualquer frase necessária..."	1
" a FIFA já escolheu quem vai ser campeão da copa América?  acajunoselecao"	1
"Essa sinceridade e  do linhabilidade e com informação é d+"	1
"Com um caneco, o dia ja me ta a correr bue bem para quase dar de caras com um ex meu "	1
"É engraçado a torcida do SP gritar bicha"" quando o Fábio bate o tiro de meta... """	1
"Economia - EM PERIGO !!! [fonte: Estadão] "	0
"Caraleo, viva o golpe!!!  VergonhaAlheiaNivelTop"	1
"ué, mas não estávamos em crise?  "	1
"A igreja pedindo perdão pelos pecados dela e você indo pra o inferno "	1
"Ostres tu, quin greu ens sabria! No dormim del disgust! vingavahomeva  modeON PROU ://twitter.com/Festivaldelcirc/status/835247054611972101 …"	1
"Mudaram a data da final do Parazão pro dia 7 pq o 7 é mistico, essa FPF sempre ajudando o Paysandu "	1
"O PIB está crescendo,a Economia está melhorando.Ñ podemos deixar pt psol pcdob e outros q ñ estão preocupados com o País,atrapalharem."	0
"willi  verdade combinacomigo  Centro De Ilhéus "	1
" e hj é 4 X 1  "	1
": "" quem é esse Hudson???"""	1
"Azul quer operar voos diretos entre Ribeirão Preto e Rio de Janeiro  economia  via "	0
"A vosaltres no us passa q quan heu d tornar a la feina despres d alguns dies d festa, no podeu dormir x por a q qedar-vos adormits? "	1
"E eu ainda acho que tem que diminuir mais, pra mim se tem 6 anos já pode ir pra cadeia!"	1
"Eu estava pensando em novas formas de me vingar mas lembrei q não tenho um death notevingativo  vaitomarnocu"	1
"portanto temos um navio q naufraga cm 1400 carros como Jaguar, Land Rover, Rolls-Royce e eu com uma Renault Espace que mete água.. "	1
"PatriaConstituyente Economía Agricultura urbana produce 1.500 toneladas de alimentos "	0
"Não gosto do Fernando..mais tem algo nele q me agrada..kk irônico  Amo MasterchefBr"	1
" Work encostado a uma parede a fazer scroll no Twitter. // Dizer no Twitter que não tem tempo pq work.  Inception"	1
" caramba ela cabe em um armario kk ? "	1
"Tudo passa - maisamor amor mentira  confiança desenho love tristeza none desenho… "	1
"Até no Sub 17 o  não ganha mundial "	1
"ECONOMIA CRISE RECESSÃO FORATEMER:Vox Populi: Reformas de Temer são reprovadas por 80% da população"	0
"Mesmo com turbulência política, Petrobras vai manter o foco, diz Parente:  Noticias Brasil Economia Politica"	0
" pois é né...   ' "	1
"Pessoal... Ta rolando expointer... Nao vamos falar desses casos de violencia. "	1
"Que dia maravilhoso q eu passei... "	1
"Foi otimo ver vocês narrando o UFC no Facebook ! Abraços! Irônia!"	1
"Tb achei estranho ganhar justo nessa categoria "	1
"Não vejo nada tendencioso nessa foto do   "	1
" Olha só, uma claque composta de risadas de dinossauros. Como ninguém pensou nisso antes?   Dinossauros"	1
"Mas a pessoa cometer crimes e existirem provas não quer dizer q podemos prende-la "	1
"coitadinho do cara que deu a cotovoleda na mulher e agora foi condenado e está preso... machismomata"	1
"  deve ser por isso q foi ignorado em  SQN  Falha"	1
"Viajar ouvindo meu estilo de musica favorito (sertanejo) de fato não tem preço  ironicapacas porrajamelão"	1
"Adoro esperar pelo bus. QueEmoção "	1
"O pastor me chamou no altar p orar pelo meu aniversário, agora a igreja inteira sabe que dia é! Obg, vlw vlw u.u   desanimo"	1
"Juros médios do Cartão de Crédito caem para 345% ao ano em Maio → Economia Crédito MasterCard Visa JornaldosCanyons JdC"	0
"com redução da maioridade penal, o problema da segurança finalmente será resolvido. mal posso esperar para sair nas ruas tranquilo "	1
"LIA LINE vai instalar indústria de calçados em galpão em CAMAÇAÃ Economia "	0
"tudo sobre Portugal já saiu!  economia desporto"	0
"Pq isso sim é uma questão importante de saúde pública   "	1
"O meu irmão foi almoçar aos confis do caneco e deixou-me a comer sozinha... como eu te amo Mano "	1
"Tem q colocar babá para os bandidos gente! Absurdo são todos gente boa!. No Brasil é assim o crime  SEMPRE compensa! "	1
"O Luxemburgo esteva certo. Essa diretoria não entende nada de futebol. Contratou o guerrero. "	1
"Em tempo. Por mim ele tá mais que certo se for bebemorar e curtir!  Hipocrisia"	1
"Roubo de cargas aumentam em 20% preços de alguns produtos no Rio  economia"	0
"pois é, né? Pra que tumultuar? O Brasil precisa focar na retomada do crescimento, em sair da crise. Isso é revanchismo "	1
"Impressionado com a velocidade que vocês respondem no Twitter. Não é por menos que eu gosto tanto deste banco. "	1
"Tão eu as vezes ... vtnc  semsaco "	1
"Começou a reação!!!  "	1
"Economia Offshore: Finanças negam contradição entre Centeno e Rocha Andrade  Em "	0
"Pfffff nada que ver. Ironía"	1
"Me Jesus, volta logo. Olha esse comentário bem cristocêntrico, bem humilde, bem amoroso e cheia de Jesus.  "	1
"Que va  "	1
"Moodys piora perspectiva da nota de crédito de bancos brasileiros  economia"	0
"OPS EU ESBARREI COM AS MINHAS ASAS NO CAPSLOCK DO TECLADO  LOL COMO DESLIGA? COMOFAS?"	1
" o que!!??!!?? Mais um guerreiro do povo brasileiro indiciado! É golpe de mais!! "	1
"Sicredi e Coagro sediam Encontro de Núcleos Cooperativos da região Sudoeste Economia encontro sudoeste..."	0
"Custo de oportunidade: qq coisa de que se tenha de abrir mão para obter algum item economia econarchive estudando trade"	0
"Entrando julho  e mais um noite de trabalho! Viva!  Querominhacasa"	1
"mas não era só colocar o Temer no poder que o Brasil ia vingar?  "	1
"OResumoAlargado já saiu!  economia internacional"	0
"A capa do tt da @_pqptaay é o relato do ""fim do mundo"" com as #luzesroxas '0'"	1
"  gente quebrando é Pq tentaram e não deu certo. Quando é no silicon valley vocês batem palma. Pra Dilma não. "	1
"profesor particular de filosofia cbc merlo Economía  blog blogger"	0
"Observe uma editora de qualidade   descaso"	1
"Que belo relato!  "	1
"Kuhanha é nova accionista principal do banco Moza  destaque economia"	0
": Chucky e Bela Lugosi podem salsifufu"" juntinhos ainda esse ano!QuintaDetremuraSDV"""	1
"Sair de casa às 8h e chegar em casa às 22h é tão revigorante. "	1
"bora criminalizar coreografia nos protestos, isso sim DescriminalizaSTF "	1
"É cada desculpa que os jovens inventam pra não estudar, né gente? rsrs   "	1
"A Gol sempre com seus voos pontuais.. SQN "	1
" Pero esque call of duty es mi rpg favorito Ironía"	1
"Toma no cu, dia legal pra caralho, vai se foder. "	1
"Que pena me dais   RetrasoImportante Adiiiiioooos "	1
"Comovente a dedicação do lateral William mesmo sabendo que está negociado com o futebol alemão "	1
"Economia Paulo Macedo: Saída do défice excessivo é bom para a banca  Em "	0
"Indo ver Êxodo sem a menor vontade de ver Êxodo... Super animada!  Humor: desanimada "	1
" inglês *-* "	1
"8 e 9 paolabracho  bomdia  Assaré "	1
" para ministro dos esportes... Ele tem a solução pra tudo!! "	1
"Todo o ódio do mundo... facebook   "	1
"TÊXTEIS FICAM MAIS CAROS EM ABRILEscalada começou em...gbljeans economia textil"	0
"Orvile foi reeducado"" depois as pessoas pensam q/ as leis no Brasil ""são ruin"".  Império"""	1
" é morrer carbonizado na Quarta-Feira de Cinzas! Mundo cruel! HumorNegro"	1
"   Jo crec que no saben que es un Estat federal, no els veig pas capaços d'enredarnos "	1
". Pq a gente não pode beber, não pode sair, não pode usar roupa de quer maneira"" Pq a gente não PODE VIVER."""	1
"Já que a  não resolve, alguém sabe como fazer funcionar essa página genial e suuuper funcional?  "	1
"Ñ sei pq a TV Ap insiste em anunciar no debate de 5a, a participação da candidata Aline Gurgel.  Ñ vai nem sob Condução Coercitiva!"	1
"Verdade né, o Canteros/MA são muito melhores que o Mancuello.  "	1
"     Vergonhoso o papel da Livraria Cultura. Tolerou a ignorância. "	1
" bah, mas será que vou ter que colocar ao lado  ?"	1
"quem mora fora e tem um nível acima do médio culturalmente"", obrigada Ed. Sempre soube  :P"""	1
"Economía México produce anualmente 3.7 millones de toneladas de trigo. Campo"	0
"BOA!!! RT @jose_simao: Pior q o fim do mundo é o fim do mês! Fim do mês é o fim do mundo em parcelas!"	1
"Que bonito es no poder dormir. ironía"	1
"Prefiro ir pela  -."	1
"não vai acontecer pq sabemos q a cbf mandaria jogar até se fosse em são sebastião do caí mas fica aí um cenário em tom de "	1
" Vamos, clavao' clavao'.Ironía"	1
"hahaha tem que usar ironia"" pra ser compreendido ... sujeito """	1
"Naaaaao ele anda de ônibus? Não pode que absurdo "	1
"Como te amor literatura ironía"	1
"O sistema gera energia elétrica e o que não for consumido gera um crédito, pro mês seguinte.  economia energiaSolar"	0
"Eu tenho valor...só falta saber quantas moedas!   ViverePonto  Fórum Cível de Santos -… "	1
"PIB pode chegar aos 2,5%. É só seguir o plano  UTAO Economia"	0
"Conselho decide inclui novas áreas em leilões de petróleo  economia"	0
"Riberyldo agora vai!!! "	1
"Peguei dois livros da minha filha e percebi que não existe doutrinação nas escolas!!! Não existe não viu...  BolsonaroPresidente2018"	1
"Ainda bem que o whatsapp parou,não aguentava mais responder tantas mensagens "	1
"Isso é Libertadores!  "	1
"Ela ainda agradece. Poxa irmã eu fui  pura com você."	1
" e reparaste que o dragao deitava o fumo dos olhos vermelho??  lol"	1
"Nao podia estar mais feliz "	1
"sstvi Elisabete vai á chapa com os seus dois amores"""""	1
"Eu falo zoando e a pessoa recebe como um elogio. Mereço né não? bb"	1
"A BBC deve estar mancomunada com o Foro de São Paulo para a instalação do bolivarianismo no Brasil.  "	1
"Você tem certeza que o time é bem treinado quando pega contra ataque com um jogador a mais... "	1
"Esse meu último ano no colégio ta ótimo com um monte de professor em greve "	1
"DilmaLindaOBrasilTeAma É p rir agora?kkkkkkkkkkkkkkkkkkkkk irônia"	1
"99% de mim é há Irônia 1% de mim é há fome Mentira_Minha_Fome_É_Maior_kkk  99% de mim é há fome"	1
"Ma se il mio capo si droga....io sono tossico dipendente?rewind "	1
"Ok... 30 minutos depois e nada ... Obrigado Samsung Notebook excelente Irônia NumQueroMais VontadeDe... FinalizarODia NadaProdutivo"	1
"ele é tão bom, mas tão bom que os demais times brigam pra contratá-lo  paz"	1
"Engraçadão ele en ! Até pq o estuprador tem q morrer msm, bandido bom é bandido morto"	1
"Está um dia impecável... "	1
"Como assim o Moro vazou uma lista dessas???  panamapapers"	1
"Dominação financeira, o caminho que nos trouxe ao caos"" |  (via ) Brasil economia politica"""	0
" mas o SPFC jogou muito ontem, fez os dois gols da partida! "	1
"Olhando bem, vc até acha graça nesta  . GoleiroBruno"	1
"minha felicidade aumenta quando lembro que a partir de agosto meu horário será esse!!   "	1
" Para nada para nada..  Originilidad "	1
"Imagem motivacional para uma segunda. Apaixone-se.  "	1
"Consulta à restituição de Imposto de Renda de 2017 será liberada no dia 8  notícias Economia "	0
"Novo pres BNDES, Paulo Rebello de Castro da coletiva antes da sua posse. economia crise Brasil  .twitter.com/LtRMN6ejuQ"	0
"Se assistir isso vira petralha ?? Tipo usar  e virar homossexual ? hUAHU UAHUA   "	1
"Como diz minha mãe Tu não é todo mundo"" Carnaval meme memes  sorria rir sorrir… """	1
"Fernando Gomes admite obrigação da FC Porto SAD de vender jogadores (C/VÍDEO E C/ÁUDIO) finanças economia ... "	0
"Será que Pokémon GO! será liberado no Brasil junto com o filme ano que vem? … "	1
"DilmaNaTVBrasil: tinha um teleprompter pra uso pessoal, botava ele no quarto ao lado da TV e batia papo com ele""  euri"""	1
"kkk, fique quieta! . RT :  mentira? olhem ele dizendo que é mentiroso. aaah hironia"	1
"Muito atual dizer em 2016 que consumidor virou mídia. Parabéns aos envolvidos! "	1
"Um dia vou acordar mais cedo e gritar para o meu despertador só pra ele ver o q eu passo todos os dias"" nao_posso_com_isto hahah """	1
"que bom gosto "	1
"Da mesma agência que criou isso  JuntasContraVazamentos Pq afinal a culpa é de vcs que se deixam filmar "	1
"Que sabado mas intenso ironía"	1
" outra derrota graças ao nosso grande técnico do futebol brasileiro: DorivaForaDoriva"	1
"Nossa to mt triste, vou me jogar no chão vou entrar em depressão, aaah vou me cortar td, nossa me sinto tão REJEITADA.. KKKKKKKK VSF "	1
"Nah, isso é mentira do PT  "	1
"Quase o segundo gol do Palmeiras, mas o time ta evoluindo . "	1
"Que pé lindo  askbelieber"	1
"Para Meirelles, atraso na reforma prejudicaexpectativas do mercado  economia"	0
" vc tem q usar  deboche nos tweets"	1
"Economia: Fitch mantém Brasil abaixo do grau de investimento "	0
"No meu super de barrio (dunha gran cadea) xa non hai leite por debaixo dos 50cts. Casualidade? ironía Avaquiñapoloquevale"	1
"Passagem vai para R$ 3,80... aumento de 0,30, ainda bem, né? Porque se fosse por causa de 0,20 SP pararia. "	1
"Dilma Rousseff 13 vou votar porquê o partido dela é honesto demais....kkkkkkk  "	1
"O mais legal, é ter saído e descobrir o qto a sua companhia é importante... !!!"	1
"Está faltando a eliminação dos benefícios da corja política tbm. Bolsa Família  Acabouafarra Procuraqtemmais alienação Lularéu"	1
" ahh faltou uma coisa no tweet anterior: ToMentindo  kkkkkkkkkkkkk"	1
"Agora o Brasil decola! Bolsanaro, Paulo cintura e o Batman!  "	1
"Contra o Botafogo  "	1
"Almacen Pepe lança iguarias galegas e vinhos premiados em evento  Economia "	0
" aposto que será um serviço bem feito como sempre.  hahahaha"	1
"IAG Cobrará Suplemento   por Billetes Comprados   a Través de SistemasGlobales como Amadeus"" economia feedly"""	0
"Animação em pessoa por voltar a trabalhar hoje  sqn  sendoironia ironic "	1
"eu a criticar as sobrancelhas dos outros "	1
"Só é espetáculo quando é filme de negros escravos sendo torturados e mortes por seus senhores brancos!!!"	1
"Bóra estudar! comissaodefinanças economia orçamento HudsonPessini VontadeDeFazer … "	0
"Continua assim k vais longe ... "	1
"Que última tarde mas  se presenta eh "	1
"Ilmar chama a Emilly de verme (quem ñ chamaria?) e Marcos super blasé nem aí para toda a situação. Parabéns produção  BBB17"	1
"sai dessa fossa menina, fim de semana ta aí "	1
